Portal,ID Externo,URL,Operacion,Tipo Inmueble,Titulo,Descripcion,Precio,Moneda,Mantenimiento,Calle y Numero,Colonia,Delegacion/Municipio,Ciudad,Estado,Pais,Codigo Postal,Recamaras,Banos,Medios Banos,Estacionamientos,Terreno m2,Construccion m2,Niveles,Antiguedad,Anos Construccion,Num Fotos,Video URL,Tour 360 URL,Amenidades,Servicios,Extras,Exteriores,Ambientes Extra,Balcon,Elevador,Bodega,Estado Conservacion,Codigo Interno,Primera Vista
Propiedades.com,29734183,https://propiedades.com/inmuebles/departamento-en-venta-el-departamento-numero-cuatrocientos-ocho-bodega-numero-419-edificio-a-del-condominio-denominado-agricola-oriental-df-29734183#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=28,venta,departamento,"Departamento disponible en venta en EL DEPARTAMENTO NUMERO CUATROCIENTOS OCHO, BODEGA NUMERO 4-19 EDIFICIO “A” DEL CONDOMINIO DENOMINADO, Col. Agrícola Oriental, Iztacalco, DF / CDMX, México, C.P. 08500, ID: 29734183",,1831000.0,MXN,,"Departamento disponible en venta en EL DEPARTAMENTO NUMERO CUATROCIENTOS OCHO, BODEGA NUMERO 4-19 EDIFICIO “A” DEL CONDOMINIO DENOMINADO, Col. Agrícola Oriental, Iztacalco, DF / CDMX, México, C.P. 08500, ID: 29734183",,"EL DEPARTAMENTO NUMERO CUATROCIENTOS OCHO, BODEGA NUMERO 4-19 EDIFICIO “A” DEL CONDOMINIO DENOMINADO, Col. Agrícola Oriental",,Ciudad De Mexico,México,08500,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29685866,https://propiedades.com/inmuebles/departamento-en-venta-aluminio-161-d302-real-del-catorce-popular-rastro-ciudad-de-mexico-cd-de-mexico-cp-15220-popular-rastro-df-29685866#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=27,venta,departamento,"Departamento en venta disponible en Aluminio 161, D302, Real del Catorce, Popular Rastro, Ciudad de México, Cd. de México C.P. 15220, Col. Popular Rastro, Venustiano Carranza, DF / CDMX, México, C.P. 15220, ID: 29685866",,1797400.0,MXN,,"Departamento en venta disponible en Aluminio 161, D302, Real del Catorce, Popular Rastro, Ciudad de México, Cd. de México C.P. 15220, Col. Popular Rastro, Venustiano Carranza, DF / CDMX, México, C.P. 15220, ID: 29685866",,Venustiano Carranza,,Ciudad De Mexico,México,15220,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29686144,https://propiedades.com/inmuebles/departamento-en-venta-calle-2-201-edif-j-dep-102-agricola-pantitlan-iztacalco-ciudad-de-mexico-cdmx-cp-08100-agricola-pantitlan-df-29686144#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=39,venta,departamento,"Venta de departamento Calle 2 201, Edif J, Dep 102, Agrícola Pantitlán, Iztacalco,  Ciudad de México, CDMX, C.p 08100., Col. Agrícola Pantitlan, Iztacalco, DF / CDMX, México, C.P. 08100, ID: 29686144",,1780000.0,MXN,,"Venta de departamento Calle 2 201, Edif J, Dep 102, Agrícola Pantitlán, Iztacalco,  Ciudad de México, CDMX, C.p 08100., Col. Agrícola Pantitlan, Iztacalco, DF / CDMX, México, C.P. 08100, ID: 29686144",,"Calle 2 201, Edif J, Dep 102, Agrícola Pantitlán, Iztacalco,  Ciudad de México, CDMX, C.p 08100., Col. Agrícola Pantitlan",,Ciudad De Mexico,México,08100,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30804718,https://propiedades.com/inmuebles/departamento-en-venta-jose-joaquin-herrera-21-b302-col-martin-carrera-gam-cdmx-cp-martin-carrera-df-30804718#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=44,venta,departamento,"Departamento en venta, JOSE JOAQUIN HERRERA 21 B-302, COL. MARTIN CARRERA, GAM, CDMX, CP , Col. Martín Carrera, Gustavo A. Madero, DF / CDMX, México, C.P. 07070, ID: 30804718",,1744200.0,MXN,,"Departamento en venta, JOSE JOAQUIN HERRERA 21 B-302, COL. MARTIN CARRERA, GAM, CDMX, CP , Col. Martín Carrera, Gustavo A. Madero, DF / CDMX, México, C.P. 07070, ID: 30804718",,"JOSE JOAQUIN HERRERA 21 B-302, COL. MARTIN CARRERA, GAM, CDMX, CP , Col. Martín Carrera",,Ciudad De Mexico,México,07070,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29926880,https://propiedades.com/inmuebles/departamento-en-venta-c-gavilan-181-edif-4e-dep-402-gavilan-san-miguel-iztapalapa-ciudad-de-mexico-cdmx-cp-0936-san-miguel-df-29926880#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=35,venta,departamento,"Departamento en venta, C. Gavilán 181, Edif 4-E, Dep 402, Gavilán, San Miguel, Iztapalapa, Ciudad de México, CDMX, C.p 0936, Col. San Miguel, Iztapalapa, DF / CDMX, México, C.P. 09360, ID: 29926880",,1595000.0,MXN,,"Departamento en venta, C. Gavilán 181, Edif 4-E, Dep 402, Gavilán, San Miguel, Iztapalapa, Ciudad de México, CDMX, C.p 0936, Col. San Miguel, Iztapalapa, DF / CDMX, México, C.P. 09360, ID: 29926880",,"C. Gavilán 181, Edif 4-E, Dep 402, Gavilán, San Miguel, Iztapalapa, Ciudad de México, CDMX, C.p 0936, Col. San Miguel",,Ciudad De Mexico,México,09360,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29685863,https://propiedades.com/inmuebles/departamento-en-venta-campo-sarlat-80-san-bartolo-cahualtongo-azcapotzalco-02720-ciudad-de-mexico-cdmx-san-bartolo-cahualtongo-df-29685863#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=7,venta,departamento,"Se vende departamento Campo Sarlat 80, San Bartolo Cahualtongo, Azcapotzalco, 02720 Ciudad de México, CDMX, Col. San Bartolo Cahualtongo, Azcapotzalco, DF / CDMX, México, C.P. 02720, ID: 29685863",,1545000.0,MXN,,"Se vende departamento Campo Sarlat 80, San Bartolo Cahualtongo, Azcapotzalco, 02720 Ciudad de México, CDMX, Col. San Bartolo Cahualtongo, Azcapotzalco, DF / CDMX, México, C.P. 02720, ID: 29685863",,"Campo Sarlat 80, San Bartolo Cahualtongo, Azcapotzalco, 02720 Ciudad de México, CDMX, Col. San Bartolo Cahualtongo",,Ciudad De Mexico,México,02720,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29686340,https://propiedades.com/inmuebles/departamento-en-venta-calz-vallejo-1268-torre-5-depto-204-santa-rosa-gustavo-a-madero-cdmx-cp-07620-santa-rosa-df-29686340#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=20,venta,departamento,"Calz Vallejo 1268 Torre 5 Depto 204, Santa Rosa, Gustavo A Madero, CDMX, C.P. 07620, Col. Santa Rosa, Gustavo A. Madero, DF / CDMX, México, C.P. 07620, ID: 29686340",,1514000.0,MXN,,"Calz Vallejo 1268 Torre 5 Depto 204, Santa Rosa, Gustavo A Madero, CDMX, C.P. 07620, Col. Santa Rosa, Gustavo A. Madero, DF / CDMX, México, C.P. 07620, ID: 29686340",,Gustavo A. Madero,,Ciudad De Mexico,México,07620,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29915588,https://propiedades.com/inmuebles/departamento-en-venta-cdalago-erne-30-edif-w2-dep-2-reforma-pensil-miguel-hidalgo-ciudad-de-mexico-cdmx-cp-11440-reforma-pensil-df-29915588#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=11,venta,departamento,"Departamento disponible en venta en Cda.lago Erne 30, Edif W2, Dep 2, Reforma Pensil, Miguel Hidalgo, Ciudad de México, CDMX, C.p 11440., Col. Reforma Pensil, Miguel Hidalgo, DF / CDMX, México, C.P. 11440, ID: 29915588",,1413000.0,MXN,,"Departamento disponible en venta en Cda.lago Erne 30, Edif W2, Dep 2, Reforma Pensil, Miguel Hidalgo, Ciudad de México, CDMX, C.p 11440., Col. Reforma Pensil, Miguel Hidalgo, DF / CDMX, México, C.P. 11440, ID: 29915588",,"Cda.lago Erne 30, Edif W2, Dep 2, Reforma Pensil, Miguel Hidalgo, Ciudad de México, CDMX, C.p 11440., Col. Reforma Pensil",,Ciudad De Mexico,México,11440,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30154054,https://propiedades.com/inmuebles/departamento-en-venta-av-san-lorenzo-151-torre-11-int-301-san-nicolas-tolentino-iztapalapa-ciudad-de-mexico-cp-098-cerro-de-la-estrella-df-30154054#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=14,venta,departamento,"Se vende departamento en Av. San Lorenzo 151, Torre 11 Int 301, San Nicolás Tolentino, Iztapalapa, Ciudad de México, C.P. 098, Col. Cerro de La Estrella, Iztapalapa, DF / CDMX, México, C.P. 09860, ID: 30154054",,1412000.0,MXN,,"Se vende departamento en Av. San Lorenzo 151, Torre 11 Int 301, San Nicolás Tolentino, Iztapalapa, Ciudad de México, C.P. 098, Col. Cerro de La Estrella, Iztapalapa, DF / CDMX, México, C.P. 09860, ID: 30154054",,"Av. San Lorenzo 151, Torre 11 Int 301, San Nicolás Tolentino, Iztapalapa, Ciudad de México, C.P. 098, Col. Cerro de La Estrella",,Ciudad De Mexico,México,09860,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30660348,https://propiedades.com/inmuebles/departamento-en-venta-avenida-de-las-rocas--citlalli-df-30660348#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=47,venta,departamento,"avenida de las rocas , Col. Citlalli, Iztapalapa, DF / CDMX, México, C.P. 09660, ID: 30660348",,1305600.0,MXN,,"avenida de las rocas , Col. Citlalli, Iztapalapa, DF / CDMX, México, C.P. 09660, ID: 30660348",,"avenida de las rocas , Col. Citlalli",,Ciudad De Mexico,México,09660,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30435930,https://propiedades.com/inmuebles/departamento-en-venta-plutarco-e-calles-166-edifk2-depto401-progresista-09240-iztapalapa-cdmx-progresista-df-30435930#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=17,venta,departamento,"Plutarco E. Calles #166 Edif-K2 Depto-401, Progresista, 09240, Iztapalapa, CDMX, Col. Progresista, Iztapalapa, DF / CDMX, México, C.P. 09240, ID: 30435930",,1270001.0,MXN,,"Plutarco E. Calles #166 Edif-K2 Depto-401, Progresista, 09240, Iztapalapa, CDMX, Col. Progresista, Iztapalapa, DF / CDMX, México, C.P. 09240, ID: 30435930",,"Plutarco E. Calles #166 Edif-K2 Depto-401, Progresista, 09240, Iztapalapa, CDMX, Col. Progresista",,Ciudad De Mexico,México,09240,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29701122,https://propiedades.com/inmuebles/departamento-en-venta-degollado-7-guerrero-cuahtemoc-06300-ciudad-de-mexico-guerrero-df-29701122#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=13,venta,departamento,"Se vende departamento en Degollado 7, Guerrero, Cuahtemoc, 06300, Ciudad de México, Col. Guerrero, Cuauhtémoc, DF / CDMX, México, C.P. 06300, ID: 29701122",,1268000.0,MXN,,"Se vende departamento en Degollado 7, Guerrero, Cuahtemoc, 06300, Ciudad de México, Col. Guerrero, Cuauhtémoc, DF / CDMX, México, C.P. 06300, ID: 29701122",,"Degollado 7, Guerrero, Cuahtemoc, 06300, Ciudad de México, Col. Guerrero",,Ciudad De Mexico,México,06300,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29813711,https://propiedades.com/inmuebles/departamento-en-venta-francisco-tamagno-204-dep-301-edif-b-vallejo-gustavo-a-madero-ciudad-de-mexico-cdmx-cp-078-vallejo-df-29813711#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=8,venta,departamento,"Francisco Tamagno 204, Dep 301, Edif B, Vallejo, Gustavo A. Madero,  Ciudad de México, CDMX. C.p 078, Col. Vallejo, Gustavo A. Madero, DF / CDMX, México, C.P. 07870, ID: 29813711",,1122000.0,MXN,,"Francisco Tamagno 204, Dep 301, Edif B, Vallejo, Gustavo A. Madero,  Ciudad de México, CDMX. C.p 078, Col. Vallejo, Gustavo A. Madero, DF / CDMX, México, C.P. 07870, ID: 29813711",,"Francisco Tamagno 204, Dep 301, Edif B, Vallejo, Gustavo A. Madero,  Ciudad de México, CDMX. C.p 078, Col. Vallejo",,Ciudad De Mexico,México,07870,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29532403,https://propiedades.com/inmuebles/departamento-en-venta-anastacio-bustamante-156-cond-e-edif-3-depto-402-uh-presidentes-ii-presidentes-de-mexico-izt-presidentes-de-mexico-df-29532403#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=41,venta,departamento,"Venta de departamento Anastacio Bustamante 156, Cond E, Edif 3, Depto. 402, U.H Presidentes II, Presidentes de México, Izt, Col. Presidentes de México, Iztapalapa, DF / CDMX, México, C.P. 09740, ID: 29532403",,1099000.0,MXN,,"Venta de departamento Anastacio Bustamante 156, Cond E, Edif 3, Depto. 402, U.H Presidentes II, Presidentes de México, Izt, Col. Presidentes de México, Iztapalapa, DF / CDMX, México, C.P. 09740, ID: 29532403",,"Anastacio Bustamante 156, Cond E, Edif 3, Depto. 402, U.H Presidentes II, Presidentes de México, Izt, Col. Presidentes de México",,Ciudad De Mexico,México,09740,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,29685629,https://propiedades.com/inmuebles/departamento-en-venta-berenjena-8-40-depto-403-edif-1-cond-c-lomas-el-manto-iztapalapa-cdmx-cp-09830-lomas-el-manto-df-29685629#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=36,venta,departamento,"Departamento en venta disponible en Berenjena 8 (40), Depto 403, Edif 1, Cond. ""C"", Lomas el Manto, Iztapalapa, CDMX, C.p 09830., Col. Lomas El Manto, Iztapalapa, DF / CDMX, México, C.P. 09830, ID: 29685629",,1030000.0,MXN,,"Departamento en venta disponible en Berenjena 8 (40), Depto 403, Edif 1, Cond. ""C"", Lomas el Manto, Iztapalapa, CDMX, C.p 09830., Col. Lomas El Manto, Iztapalapa, DF / CDMX, México, C.P. 09830, ID: 29685629",,"Berenjena 8 (40), Depto 403, Edif 1, Cond. ""C"", Lomas el Manto, Iztapalapa, CDMX, C.p 09830., Col. Lomas El Manto",,Ciudad De Mexico,México,09830,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30110988,https://propiedades.com/inmuebles/departamento-en-venta-c-sta-cruz-393-depto-402-edif-b3-las-arboledas-tlahuac-ciudad-de-mexico-cdmx-cp-13219-las-arboledas-df-30110988#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=32,venta,departamento,"Departamento disponible en venta en C. Sta. Cruz 393, Depto 402, Edif B-3, Las Arboledas, Tláhuac, Ciudad de México, CDMX, C.p 13219., Col. Las Arboledas, Tláhuac, DF / CDMX, México, C.P. 13219, ID: 30110988",,998000.0,MXN,,"Departamento disponible en venta en C. Sta. Cruz 393, Depto 402, Edif B-3, Las Arboledas, Tláhuac, Ciudad de México, CDMX, C.p 13219., Col. Las Arboledas, Tláhuac, DF / CDMX, México, C.P. 13219, ID: 30110988",,"C. Sta. Cruz 393, Depto 402, Edif B-3, Las Arboledas, Tláhuac, Ciudad de México, CDMX, C.p 13219., Col. Las Arboledas",,Ciudad De Mexico,México,13219,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
Propiedades.com,30327544,https://propiedades.com/inmuebles/departamento-en-venta-benito-miranda-77-edificio-b1-503-santa-ana-poniente-las-penas-iztapalapa-ciudad-de-mexico-cdm-las-penas-df-30327544#area=inmuebles-en-venta-en-ciudad-de-mexico&pos=16,venta,departamento,"Departamento en venta disponible en Benito Miranda 77 EDIFICIO B1, 503, Santa Ana Poniente, Las Peñas, Iztapalapa, Ciudad de México, CDM, Col. Las Peñas, Iztapalapa, DF / CDMX, México, C.P. 09750, ID: 30327544",,989000.0,MXN,,"Departamento en venta disponible en Benito Miranda 77 EDIFICIO B1, 503, Santa Ana Poniente, Las Peñas, Iztapalapa, Ciudad de México, CDM, Col. Las Peñas, Iztapalapa, DF / CDMX, México, C.P. 09750, ID: 30327544",,"Benito Miranda 77 EDIFICIO B1, 503, Santa Ana Poniente, Las Peñas, Iztapalapa, Ciudad de México, CDM, Col. Las Peñas",,Ciudad De Mexico,México,09750,,,,,,,,,,0,,,null,null,null,null,null,,,,,,2026-04-01T00:58:43
